Adaptive Defrost,ApplStandard,Brand,CEC_,CompartGrVol,CompartNetVol,CompartType,Configuration,Country,Depth,Designation,FF Vol,FZ Vol,Group,Height,Icemaker,MEPSApproval,Model No,Family Name,N-Standard,Star2009,SRI2009,No_Doors,S-MEPS_Ad,S-MEPScutoff,Sold_in,Submit_ID,SubmitStatus,Tot Vol,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Fixed MEPS allowance factor,Variable MEPS allowance factor,Adjusted volume,Type,Star Rating (old),Star Image Large,Star Image Small,Registration Number
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Sub-Zero,68,157.0,N/A,Cellar,Upright,United States of America,590.0,Cooled appliance,N/A,N/A,1,876.0,-,Labelling and MEPS,ICBDEU2450BG Series,ICBDEU2450BG Series,IEC  62552-3:2015,5.5,5.81081,N/A,N/A,289.77,"Australia,Fiji,New Zealand",146010,Approved,157.0,610.0,2027-04-04,,Class 1,Available,http://www.subzero.com,http://www.subzero.com,219.3,0.2717,112.145,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,ARF2834
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HELLER,284,"169.0,37.0",N/A,"Fresh Food,Freezer",Upright,China,555.0,Refrigerator/Freezer,N/A,N/A,4,1430.0,-,Labelling and MEPS,FDHD22,FDHD22 series,AS/NZS  IEC  62552.3:2018,2.5,2.51881,N/A,N/A,320.195,"Australia,Fiji,New Zealand",146382,Approved,206.0,550.0,2027-05-09,,Class 4,Available,http://www.gafcontrol.com.au/,http://www.gafcontrol.com.au ,247.3,0.3101,235.071,4,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF2850
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HELLER,284,"169.0,37.0",N/A,"Fresh Food,Freezer",Upright,China,555.0,Refrigerator/Freezer,N/A,N/A,4,1430.0,-,Labelling and MEPS,FDHD22B,FDHD22 series,AS/NZS  IEC  62552.3:2018,2.5,2.51881,N/A,N/A,320.195,"Australia,Fiji,New Zealand",146382,Approved,206.0,550.0,2027-05-09,,Class 4,Available,http://www.gafcontrol.com.au/,http://www.gafcontrol.com.au ,247.3,0.3101,235.071,4,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF2850
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HELLER,284,"169.0,37.0",N/A,"Fresh Food,Freezer",Upright,China,555.0,Refrigerator/Freezer,N/A,N/A,4,1430.0,-,Labelling and MEPS,FDHD22 series,FDHD22 series,AS/NZS  IEC  62552.3:2018,2.5,2.51881,N/A,N/A,320.195,"Australia,Fiji,New Zealand",146382,Approved,206.0,550.0,2027-05-09,,Class 4,Available,http://www.gafcontrol.com.au/,http://www.gafcontrol.com.au ,247.3,0.3101,235.071,4,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF2850
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,LIEBHERR,262,"279.3,89.0",N/A,"Fresh Food,Freezer",Upright,Austria,630.0,Refrigerator/Freezer,N/A,N/A,5B,1685.0,-,Labelling and MEPS,CNPef 4416,,AS/NZS  IEC  62552.3:2018,4.5,4.83165,N/A,N/A,498.456,"Australia,Fiji,New Zealand",146597,Approved,368.0,750.0,2027-05-05,,Class 6,Available,https://www.liebherr.com,http://www.andico.com.au,348.1,0.3431,438.227,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2849
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,LIEBHERR,342,"332.5,89.0",N/A,"Fresh Food,Freezer",Upright,Austria,630.0,Refrigerator/Freezer,N/A,N/A,5B,1859.0,-,Labelling and MEPS,CNPef 4516,,AS/NZS  IEC  62552.3:2018,3.5,3.81193,N/A,N/A,516.709,"Australia,Fiji,New Zealand",146622,Approved,422.0,747.0,2027-05-05,,Class 6,Available,https://www.liebherr.com,http://www.andico.com.au,348.1,0.3431,491.427,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2847
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Haier,306,"361.0,132.0",N/A,"Fresh Food,Freezer",Upright,China,-,Refrigerator/Freezer,N/A,N/A,5B,-,-,Labelling and MEPS,HRF520BG,HRF520B Series,AS/NZS  IEC  62552.3:2018,5.0,5.0208,N/A,N/A,552.832,"Australia,Fiji,New Zealand",146685,Approved,493.0,-,2027-06-29,,Class 6,Available,,,348.1,0.3431,596.712,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF2846
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Haier,306,"361.0,132.0",N/A,"Fresh Food,Freezer",Upright,China,-,Refrigerator/Freezer,N/A,N/A,5B,-,-,Labelling and MEPS,HRF520BHC,HRF520B Series,AS/NZS  IEC  62552.3:2018,5.0,5.0208,N/A,N/A,552.832,"Australia,Fiji,New Zealand",146685,Approved,493.0,-,2027-06-29,,Class 6,Available,,,348.1,0.3431,596.712,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF2846
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Haier,306,"361.0,132.0",N/A,"Fresh Food,Freezer",Upright,China,-,Refrigerator/Freezer,N/A,N/A,5B,-,-,Labelling and MEPS,HRF520BS,HRF520B Series,AS/NZS  IEC  62552.3:2018,5.0,5.0208,N/A,N/A,552.832,"Australia,Fiji,New Zealand",146685,Approved,493.0,-,2027-06-29,,Class 6,Available,,,348.1,0.3431,596.712,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF2846
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Haier,306,"361.0,132.0",N/A,"Fresh Food,Freezer",Upright,China,-,Refrigerator/Freezer,N/A,N/A,5B,-,-,Labelling and MEPS,HRF520B Series,HRF520B Series,AS/NZS  IEC  62552.3:2018,5.0,5.0208,N/A,N/A,552.832,"Australia,Fiji,New Zealand",146685,Approved,493.0,-,2027-06-29,,Class 6,Available,,,348.1,0.3431,596.712,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF2846
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Haier,306,"361.0,132.0",N/A,"Fresh Food,Freezer",Upright,China,-,Refrigerator/Freezer,N/A,N/A,5B,-,-,Labelling and MEPS,HRF520BW,HRF520B Series,AS/NZS  IEC  62552.3:2018,5.0,5.0208,N/A,N/A,552.832,"Australia,Fiji,New Zealand",146685,Approved,493.0,-,2027-06-29,,Class 6,Available,,,348.1,0.3431,596.712,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF2846
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Haier,336,"358.0,131.0",N/A,"Fresh Food,Freezer",Upright,China,-,Refrigerator/Freezer,N/A,N/A,5B,-,-,Labelling and MEPS,HRF520FG,HRF520F Series,AS/NZS  IEC  62552.3:2018,4.5,4.52466,N/A,N/A,551.19,"Australia,Fiji,New Zealand",146687,Approved,489.0,-,2027-07-17,,Class 6,Available,,,348.1,0.3431,591.927,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2848
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Haier,336,"358.0,131.0",N/A,"Fresh Food,Freezer",Upright,China,-,Refrigerator/Freezer,N/A,N/A,5B,-,-,Labelling and MEPS,HRF520FHC,HRF520F Series,AS/NZS  IEC  62552.3:2018,4.5,4.52466,N/A,N/A,551.19,"Australia,Fiji,New Zealand",146687,Approved,489.0,-,2027-07-17,,Class 6,Available,,,348.1,0.3431,591.927,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2848
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Haier,336,"358.0,131.0",N/A,"Fresh Food,Freezer",Upright,China,-,Refrigerator/Freezer,N/A,N/A,5B,-,-,Labelling and MEPS,HRF520FHS,HRF520F Series,AS/NZS  IEC  62552.3:2018,4.5,4.52466,N/A,N/A,551.19,"Australia,Fiji,New Zealand",146687,Approved,489.0,-,2027-07-17,,Class 6,Available,,,348.1,0.3431,591.927,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2848
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Haier,336,"358.0,131.0",N/A,"Fresh Food,Freezer",Upright,China,-,Refrigerator/Freezer,N/A,N/A,5B,-,-,Labelling and MEPS,HRF520FS,HRF520F Series,AS/NZS  IEC  62552.3:2018,4.5,4.52466,N/A,N/A,551.19,"Australia,Fiji,New Zealand",146687,Approved,489.0,-,2027-07-17,,Class 6,Available,,,348.1,0.3431,591.927,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2848
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Haier,336,"358.0,131.0",N/A,"Fresh Food,Freezer",Upright,China,-,Refrigerator/Freezer,N/A,N/A,5B,-,-,Labelling and MEPS,HRF520F Series,HRF520F Series,AS/NZS  IEC  62552.3:2018,4.5,4.52466,N/A,N/A,551.19,"Australia,Fiji,New Zealand",146687,Approved,489.0,-,2027-07-17,,Class 6,Available,,,348.1,0.3431,591.927,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2848
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Prinetti,155,95.0,N/A,Freezer,Chest,China,555.0,Freezer,N/A,N/A,6C,840.0,-,Labelling and MEPS,IA2328,,AS/NZS  IEC  62552.3:2018,3.5,3.95354,N/A,N/A,256.418,"Australia,Fiji,New Zealand",146930,Approved,95.0,565.0,2027-05-12,,Class 8,Available,,,182.2,0.4375,169.642,6C,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2851
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,FISHER & PAYKEL,256,304.2,N/A,Freezer,Upright,Thailand,594.0,Freezer,N/A,N/A,7,1870.0,-,Labelling and MEPS,RS6019F2L1,,AS/NZS  IEC  62552.3:2018,4.0,4.01585,N/A,N/A,552.011,"Australia,Fiji,New Zealand",146965,Approved,304.0,592.0,2027-05-16,,Class 10,Available,,http://www.fisherpaykel.com,296.9,0.396,543.21,7,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF2852
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,LG,419,"321.0,209.0",N/A,"Fresh Food,Freezer",Upright,China,734.0,Refrigerator/Freezer,N/A,N/A,5B,1787.0,-,Labelling and MEPS,GF-B530BL,,AS/NZS  IEC  62552.3:2018,4.0,4.00646,N/A,N/A,586.284,"Australia,New Zealand",146995,Approved,530.0,835.0,2027-05-19,,Class 6,Available,,,348.1,0.3431,694.211,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF2853
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,meisda,111,98.0,N/A,Fresh Food,Chest,China,485.0,Refrigerator,N/A,N/A,2,920.0,-,Labelling and MEPS,SC98F,,AS/NZS  IEC  62552.3:2018,3.5,3.53699,N/A,N/A,215.452,"Australia,Fiji,New Zealand",147046,Approved,98.0,480.0,2027-05-23,,Class 2,Available,http://www.meisda.com/,https://www.meisda.com,181.4,0.2247,98.0,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2854
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Makita,46,7.0,N/A,Cellar,Chest,China,245.0,Cooled appliance,N/A,N/A,1,308.0,-,Labelling and MEPS,CW003G,,AS/NZS  IEC  62552.3:2018,4.5,4.95229,N/A,N/A,220.659,"Australia,Fiji,New Zealand",147060,Approved,7.0,456.0,2027-05-24,,Class 1,Available,,,219.3,0.2717,5.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2856
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HOOVER,398,"370.0,110.0",N/A,"Fresh Food,Freezer",Upright,China,-,Refrigerator/Freezer,N/A,N/A,5T,-,-,Labelling and MEPS,HV-RTM480,,AS/NZS  IEC  62552.3:2018,3.5,3.50139,N/A,N/A,434.362,"Australia,Fiji,New Zealand",147118,Approved,480.0,-,2027-06-28,,Class 5,Available,,,256.9,0.3133,566.427,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2873
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HOOVER,440,"370.0,159.0",N/A,"Fresh Food,Freezer",Upright,China,-,Refrigerator/Freezer,N/A,N/A,5B,-,-,Labelling and MEPS,HV-RBM529,,AS/NZS  IEC  62552.3:2018,3.5,3.50257,N/A,N/A,572.462,"Australia,Fiji,New Zealand",147141,Approved,529.0,-,2027-06-20,,Class 6,Available,,,348.1,0.3431,653.926,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2868
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,BEKO,260,256.0,N/A,Freezer,Upright,Turkey,-,Freezer,N/A,N/A,7,-,-,Labelling and MEPS,BVF290PX,BVF290W,AS/NZS  IEC  62552.3:2018,3.5,3.51192,N/A,N/A,477.927,"Australia,Fiji,New Zealand",147217,Approved,256.0,-,2027-06-13,,Class 10,Available,http://www.beko.com.au/,,296.9,0.396,457.139,7,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2864
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,BEKO,260,256.0,N/A,Freezer,Upright,Turkey,-,Freezer,N/A,N/A,7,-,-,Labelling and MEPS,BVF290W,BVF290W,AS/NZS  IEC  62552.3:2018,3.5,3.51192,N/A,N/A,477.927,"Australia,Fiji,New Zealand",147217,Approved,256.0,-,2027-06-13,,Class 10,Available,http://www.beko.com.au/,,296.9,0.396,457.139,7,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2864
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,218,"54.0,148.0",N/A,"Freezer,Fresh Food",Upright,China,590.0,Refrigerator/Freezer,N/A,N/A,5T,1465.0,-,Labelling and MEPS,CRTM198NW,CTM20*N*/ CRTM***N*,AS/NZS  IEC  62552.3:2018,4.0,4.03906,N/A,N/A,342.636,"Australia,Fiji,New Zealand",147242,Approved,202.0,545.0,2027-06-02,,Class 5,Available,,,256.9,0.3133,244.428,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF2861
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,218,"54.0,148.0",N/A,"Freezer,Fresh Food",Upright,China,590.0,Refrigerator/Freezer,N/A,N/A,5T,1465.0,-,Labelling and MEPS,CRTM199NR,CTM20*N*/ CRTM***N*,AS/NZS  IEC  62552.3:2018,4.0,4.03906,N/A,N/A,342.636,"Australia,Fiji,New Zealand",147242,Approved,202.0,545.0,2027-06-02,,Class 5,Available,,,256.9,0.3133,244.428,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF2861
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,218,"54.0,148.0",N/A,"Freezer,Fresh Food",Upright,China,590.0,Refrigerator/Freezer,N/A,N/A,5T,1465.0,-,Labelling and MEPS,CRTM200NB,CTM20*N*/ CRTM***N*,AS/NZS  IEC  62552.3:2018,4.0,4.03906,N/A,N/A,342.636,"Australia,Fiji,New Zealand",147242,Approved,202.0,545.0,2027-06-02,,Class 5,Available,,,256.9,0.3133,244.428,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF2861
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,218,"54.0,148.0",N/A,"Freezer,Fresh Food",Upright,China,590.0,Refrigerator/Freezer,N/A,N/A,5T,1465.0,-,Labelling and MEPS,CTM201NB,CTM20*N*/ CRTM***N*,AS/NZS  IEC  62552.3:2018,4.0,4.03906,N/A,N/A,342.636,"Australia,Fiji,New Zealand",147242,Approved,202.0,545.0,2027-06-02,,Class 5,Available,,,256.9,0.3133,244.428,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF2861
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,218,"54.0,148.0",N/A,"Freezer,Fresh Food",Upright,China,590.0,Refrigerator/Freezer,N/A,N/A,5T,1465.0,-,Labelling and MEPS,CTM202NW,CTM20*N*/ CRTM***N*,AS/NZS  IEC  62552.3:2018,4.0,4.03906,N/A,N/A,342.636,"Australia,Fiji,New Zealand",147242,Approved,202.0,545.0,2027-06-02,,Class 5,Available,,,256.9,0.3133,244.428,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF2861
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,218,"54.0,148.0",N/A,"Freezer,Fresh Food",Upright,China,590.0,Refrigerator/Freezer,N/A,N/A,5T,1465.0,-,Labelling and MEPS,CTM20*N*/ CRTM***N*,CTM20*N*/ CRTM***N*,AS/NZS  IEC  62552.3:2018,4.0,4.03906,N/A,N/A,342.636,"Australia,Fiji,New Zealand",147242,Approved,202.0,545.0,2027-06-02,,Class 5,Available,,,256.9,0.3133,244.428,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF2861
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,268,"201.0,54.0",N/A,"Fresh Food,Freezer",Upright,China,590.0,Refrigerator/Freezer,N/A,N/A,5T,1700.0,-,Labelling and MEPS,CTM255NW2,,AS/NZS  IEC  62552.3:2018,3.5,3.52797,N/A,N/A,361.227,"Australia,Fiji,New Zealand",147244,Approved,255.0,545.0,2027-06-08,,Class 5,Available,,,256.9,0.3133,297.428,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2863
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,325,"78.0,270.0",N/A,"Freezer,Fresh Food",Upright,China,685.0,Refrigerator/Freezer,N/A,N/A,5T,1700.0,-,Labelling and MEPS,CTM347NB2,CTM34*N*2,AS/NZS  IEC  62552.3:2018,3.5,3.52303,N/A,N/A,385.129,"Australia,Fiji,New Zealand",147246,Approved,348.0,595.0,2027-05-31,,Class 5,Available,,,256.9,0.3133,409.285,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2858
